time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2019-12-26T00:00:00.0000000Z,2019-12-27T00:00:00.0000000Z,2019-12-26T00:00:01.4450000Z,2019-12-26T23:59:55.9210000Z,7205.01,7435.0,7157.12,7202.0,36212.775341,337208
2019-12-25T00:00:00.0000000Z,2019-12-26T00:00:00.0000000Z,2019-12-25T00:00:00.0070000Z,2019-12-25T23:59:58.7800000Z,7255.77,7271.77,7128.86,7204.63,27492.044323,289924
2019-12-24T00:00:00.0000000Z,2019-12-25T00:00:00.0000000Z,2019-12-24T00:00:00.0110000Z,2019-12-24T23:59:59.4950000Z,7317.3,7436.68,7157.04,7255.77,43629.494188,384678
2019-12-23T00:00:00.0000000Z,2019-12-24T00:00:00.0000000Z,2019-12-23T00:00:00.0000000Z,2019-12-23T23:59:59.4260000Z,7500.71,7695.38,7265.84,7317.09,68051.997203,530669
2019-12-22T00:00:00.0000000Z,2019-12-23T00:00:00.0000000Z,2019-12-22T00:00:00.0420000Z,2019-12-22T23:59:59.8120000Z,7131.59,7518.54,7122.47,7501.44,39137.45515,356612
2019-12-21T00:00:00.0000000Z,2019-12-22T00:00:00.0000000Z,2019-12-21T00:00:01.1140000Z,2019-12-21T23:59:58.1640000Z,7188.01,7190.58,7105.0,7132.75,19467.174028,212162
2019-12-20T00:00:00.0000000Z,2019-12-21T00:00:00.0000000Z,2019-12-20T00:00:00.0750000Z,2019-12-20T23:59:58.2120000Z,7151.31,7220.0,7079.5,7187.83,32132.069205,312766
2019-12-19T00:00:00.0000000Z,2019-12-20T00:00:00.0000000Z,2019-12-19T00:00:00.3590000Z,2019-12-19T23:59:59.4830000Z,7277.83,7380.0,7038.31,7150.3,55509.049075,439761
2019-12-18T00:00:00.0000000Z,2019-12-19T00:00:00.0000000Z,2019-12-18T00:00:00.0720000Z,2019-12-18T23:59:59.9020000Z,6623.84,7440.0,6435.0,7277.83,95378.03442,712048
2019-12-17T00:00:00.0000000Z,2019-12-18T00:00:00.0000000Z,2019-12-17T00:00:00.0100000Z,2019-12-17T23:59:59.9660000Z,6891.44,6942.21,6560.0,6623.82,53527.496613,452059
2019-12-16T00:00:00.0000000Z,2019-12-17T00:00:00.0000000Z,2019-12-16T00:00:01.3530000Z,2019-12-16T23:59:59.5330000Z,7119.6,7150.0,6836.0,6891.72,43847.283806,371043
2019-12-15T00:00:00.0000000Z,2019-12-16T00:00:00.0000000Z,2019-12-15T00:00:00.0710000Z,2019-12-15T23:59:57.6650000Z,7064.14,7200.3,7008.35,7118.59,26381.983789,262523
2019-12-14T00:00:00.0000000Z,2019-12-15T00:00:00.0000000Z,2019-12-14T00:00:00.0510000Z,2019-12-14T23:59:58.6750000Z,7257.37,7271.77,7012.0,7064.05,29551.823615,276719
2019-12-13T00:00:00.0000000Z,2019-12-14T00:00:00.0000000Z,2019-12-13T00:00:00.2250000Z,2019-12-13T23:59:59.8700000Z,7197.76,7309.05,7190.76,7258.48,27575.237707,251763
2019-12-12T00:00:00.0000000Z,2019-12-13T00:00:00.0000000Z,2019-12-12T00:00:00.8950000Z,2019-12-12T23:59:59.9340000Z,7210.0,7295.0,7080.3,7198.08,42268.838376,331273
2019-12-11T00:00:00.0000000Z,2019-12-12T00:00:00.0000000Z,2019-12-11T00:00:00.1610000Z,2019-12-11T23:59:59.6130000Z,7224.15,7275.5,7125.66,7210.0,30086.340709,268235
2019-12-10T00:00:00.0000000Z,2019-12-11T00:00:00.0000000Z,2019-12-10T00:00:00.0590000Z,2019-12-10T23:59:59.0070000Z,7338.64,7407.6,7157.1,7224.13,49451.408677,438727
2019-12-09T00:00:00.0000000Z,2019-12-10T00:00:00.0000000Z,2019-12-09T00:00:00.0090000Z,2019-12-09T23:59:59.9050000Z,7510.11,7650.0,7273.0,7338.64,46157.058356,356293
2019-12-08T00:00:00.0000000Z,2019-12-09T00:00:00.0000000Z,2019-12-08T00:00:00.2490000Z,2019-12-08T23:59:59.7340000Z,7487.31,7564.0,7374.86,7510.11,29856.897631,257514
2019-12-07T00:00:00.0000000Z,2019-12-08T00:00:00.0000000Z,2019-12-07T00:00:00.1060000Z,2019-12-07T23:59:58.7320000Z,7527.8,7619.62,7470.16,7488.21,31463.110224,263271
2019-12-06T00:00:00.0000000Z,2019-12-07T00:00:00.0000000Z,2019-12-06T00:00:00.6290000Z,2019-12-06T23:59:59.9590000Z,7389.0,7590.03,7305.0,7527.47,48189.087944,367854
2019-12-05T00:00:00.0000000Z,2019-12-06T00:00:00.0000000Z,2019-12-05T00:00:00.0570000Z,2019-12-05T23:59:59.5860000Z,7194.59,7485.0,7150.0,7389.0,59259.520536,430063
2019-12-04T00:00:00.0000000Z,2019-12-05T00:00:00.0000000Z,2019-12-04T00:00:00.0940000Z,2019-12-04T23:59:58.8210000Z,7292.71,7750.0,7067.0,7194.32,82696.228213,513976
2019-12-03T00:00:00.0000000Z,2019-12-04T00:00:00.0000000Z,2019-12-03T00:00:00.2350000Z,2019-12-03T23:59:59.9910000Z,7294.42,7400.0,7241.35,7292.71,33149.477487,265391
2019-12-02T00:00:00.0000000Z,2019-12-03T00:00:00.0000000Z,2019-12-02T00:00:01.8520000Z,2019-12-02T23:59:59.7830000Z,7391.5,7420.56,7151.1,7294.28,46286.496805,326630
2019-12-01T00:00:00.0000000Z,2019-12-02T00:00:00.0000000Z,2019-12-01T00:00:01.1940000Z,2019-12-01T23:59:59.8680000Z,7540.63,7541.85,7210.0,7390.89,60766.869368,420554
2019-11-30T00:00:00.0000000Z,2019-12-01T00:00:00.0000000Z,2019-11-30T00:00:00.0610000Z,2019-11-30T23:59:59.9680000Z,7740.99,7810.0,7441.0,7541.89,46868.594844,345794
2019-11-29T00:00:00.0000000Z,2019-11-30T00:00:00.0000000Z,2019-11-29T00:00:01.4310000Z,2019-11-29T23:59:59.3700000Z,7418.52,7850.0,7362.3,7739.68,60419.774753,411073
2019-11-28T00:00:00.0000000Z,2019-11-29T00:00:00.0000000Z,2019-11-28T00:00:00.6260000Z,2019-11-28T23:59:58.0870000Z,7507.9,7643.0,7360.0,7419.49,56663.280435,386960
2019-11-27T00:00:00.0000000Z,2019-11-28T00:00:00.0000000Z,2019-11-27T00:00:00.0450000Z,2019-11-27T23:59:59.6530000Z,7154.75,7655.0,6840.0,7508.52,91683.002686,577897
2019-11-26T00:00:00.0000000Z,2019-11-27T00:00:00.0000000Z,2019-11-26T00:00:00.0170000Z,2019-11-26T23:59:59.5360000Z,7109.99,7340.0,7017.48,7156.14,65532.875695,432869
2019-11-25T00:00:00.0000000Z,2019-11-26T00:00:00.0000000Z,2019-11-25T00:00:00.0050000Z,2019-11-25T23:59:59.9790000Z,6900.23,7377.69,6515.0,7109.57,116831.499173,666705
2019-11-24T00:00:00.0000000Z,2019-11-25T00:00:00.0000000Z,2019-11-24T00:00:01.2880000Z,2019-11-24T23:59:59.6830000Z,7311.1,7330.39,6861.0,6903.28,67883.09929,445956
2019-11-23T00:00:00.0000000Z,2019-11-24T00:00:00.0000000Z,2019-11-23T00:00:00.1010000Z,2019-11-23T23:59:59.9090000Z,7268.23,7344.48,7080.01,7311.57,50427.049725,413876
2019-11-22T00:00:00.0000000Z,2019-11-23T00:00:00.0000000Z,2019-11-22T00:00:00.0430000Z,2019-11-22T23:59:59.3170000Z,7627.79,7750.0,6790.0,7268.23,114201.986985,739596
2019-11-21T00:00:00.0000000Z,2019-11-22T00:00:00.0000000Z,2019-11-21T00:00:01.5150000Z,2019-11-21T23:59:56.7550000Z,8098.56,8134.73,7500.0,7627.74,57146.138648,420885
2019-11-20T00:00:00.0000000Z,2019-11-21T00:00:00.0000000Z,2019-11-20T00:00:00.7870000Z,2019-11-20T23:59:58.5270000Z,8133.83,8264.29,8038.4,8098.01,32120.266133,286018
2019-11-19T00:00:00.0000000Z,2019-11-20T00:00:00.0000000Z,2019-11-19T00:00:00.0100000Z,2019-11-19T23:59:59.7110000Z,8186.5,8218.63,8003.0,8133.64,43464.782446,357071
2019-11-18T00:00:00.0000000Z,2019-11-19T00:00:00.0000000Z,2019-11-18T00:00:00.1780000Z,2019-11-18T23:59:59.9100000Z,8502.87,8503.52,8070.0,8187.17,42329.981568,363422
2019-11-17T00:00:00.0000000Z,2019-11-18T00:00:00.0000000Z,2019-11-17T00:00:01.4600000Z,2019-11-17T23:59:58.9900000Z,8490.74,8635.0,8350.68,8502.4,26954.290109,259150
2019-11-16T00:00:00.0000000Z,2019-11-17T00:00:00.0000000Z,2019-11-16T00:00:00.3400000Z,2019-11-16T23:59:59.6490000Z,8471.62,8543.0,8400.0,8491.02,20902.299752,231473
2019-11-15T00:00:00.0000000Z,2019-11-16T00:00:00.0000000Z,2019-11-15T00:00:00.0040000Z,2019-11-15T23:59:59.4870000Z,8646.38,8790.0,8400.0,8471.73,45692.59062,420444
2019-11-14T00:00:00.0000000Z,2019-11-15T00:00:00.0000000Z,2019-11-14T00:00:00.9610000Z,2019-11-14T23:59:59.7890000Z,8777.54,8800.0,8582.6,8646.68,33453.472038,336788
2019-11-13T00:00:00.0000000Z,2019-11-14T00:00:00.0000000Z,2019-11-13T00:00:00.1140000Z,2019-11-13T23:59:59.1540000Z,8821.91,8844.99,8702.0,8777.12,27037.538285,282912
2019-11-12T00:00:00.0000000Z,2019-11-13T00:00:00.0000000Z,2019-11-12T00:00:00.0380000Z,2019-11-12T23:59:59.8350000Z,8733.36,8888.0,8567.6,8821.94,40149.420914,404621
2019-11-11T00:00:00.0000000Z,2019-11-12T00:00:00.0000000Z,2019-11-11T00:00:00.6600000Z,2019-11-11T23:59:59.7150000Z,9040.16,9072.32,8618.68,8733.27,44083.838706,409018
2019-11-10T00:00:00.0000000Z,2019-11-11T00:00:00.0000000Z,2019-11-10T00:00:01.3560000Z,2019-11-10T23:59:58.4720000Z,8809.18,9147.19,8750.0,9039.47,34374.652057,375406
2019-11-09T00:00:00.0000000Z,2019-11-10T00:00:00.0000000Z,2019-11-09T00:00:00.1960000Z,2019-11-09T23:59:59.9450000Z,8773.74,8880.0,8724.88,8809.41,35770.525579,391081
2019-11-08T00:00:00.0000000Z,2019-11-09T00:00:00.0000000Z,2019-11-08T00:00:00.0160000Z,2019-11-08T23:59:59.8350000Z,9214.0,9261.0,8696.0,8773.73,95149.88035,858380
2019-11-07T00:00:00.0000000Z,2019-11-08T00:00:00.0000000Z,2019-11-07T00:00:00.3340000Z,2019-11-07T23:59:59.2990000Z,9339.16,9375.0,9101.0,9216.2,39100.610658,401746
2019-11-06T00:00:00.0000000Z,2019-11-07T00:00:00.0000000Z,2019-11-06T00:00:00.8240000Z,2019-11-06T23:59:59.7390000Z,9307.73,9440.91,9250.01,9339.05,37286.236687,402512
2019-11-05T00:00:00.0000000Z,2019-11-06T00:00:00.0000000Z,2019-11-05T00:00:00.0570000Z,2019-11-05T23:59:57.9870000Z,9392.4,9454.95,9175.76,9308.66,45406.015635,489909
2019-11-04T00:00:00.0000000Z,2019-11-05T00:00:00.0000000Z,2019-11-04T00:00:00.0900000Z,2019-11-04T23:59:59.9190000Z,9196.46,9513.68,9115.84,9393.35,45798.78974,452870
2019-11-03T00:00:00.0000000Z,2019-11-04T00:00:00.0000000Z,2019-11-03T00:00:00.2510000Z,2019-11-03T23:59:59.9260000Z,9289.85,9362.57,9066.14,9194.71,27847.394305,325421
2019-11-02T00:00:00.0000000Z,2019-11-03T00:00:00.0000000Z,2019-11-02T00:00:00.9580000Z,2019-11-02T23:59:59.5320000Z,9231.4,9373.74,9186.21,9289.52,28743.119973,323764
2019-11-01T00:00:00.0000000Z,2019-11-02T00:00:00.0000000Z,2019-11-01T00:00:00.1140000Z,2019-11-01T23:59:58.3440000Z,9140.86,9279.0,9030.0,9231.61,43581.910528,477720
2019-10-31T00:00:00.0000000Z,2019-11-01T00:00:00.0000000Z,2019-10-31T00:00:01.7900000Z,2019-10-31T23:59:59.5930000Z,9154.02,9405.0,8913.0,9140.85,53020.46955,480701
2019-10-30T00:00:00.0000000Z,2019-10-31T00:00:00.0000000Z,2019-10-30T00:00:01.0540000Z,2019-10-30T23:59:59.2930000Z,9407.62,9409.84,9001.01,9154.72,54382.584914,517012
2019-10-29T00:00:00.0000000Z,2019-10-30T00:00:00.0000000Z,2019-10-29T00:00:00.2650000Z,2019-10-29T23:59:59.9730000Z,9204.45,9550.0,9072.0,9407.62,63899.309076,556587
2019-10-28T00:00:00.0000000Z,2019-10-29T00:00:00.0000000Z,2019-10-28T00:00:00.0320000Z,2019-10-28T23:59:59.9580000Z,9528.23,9902.1,9160.0,9205.14,79638.621242,676906
2019-10-27T00:00:00.0000000Z,2019-10-28T00:00:00.0000000Z,2019-10-27T00:00:00.2200000Z,2019-10-27T23:59:59.9650000Z,9230.0,9794.98,9074.34,9529.93,92377.610656,791108
2019-10-26T00:00:00.0000000Z,2019-10-27T00:00:00.0000000Z,2019-10-26T00:00:00.0380000Z,2019-10-26T23:59:59.8100000Z,8655.88,10370.0,8470.38,9230.0,147626.892699,1077665
2019-10-25T00:00:00.0000000Z,2019-10-26T00:00:00.0000000Z,2019-10-25T00:00:00.1060000Z,2019-10-25T23:59:59.7790000Z,7412.41,8799.0,7361.0,8655.02,88568.277661,759938
2019-10-24T00:00:00.0000000Z,2019-10-25T00:00:00.0000000Z,2019-10-24T00:00:10.1350000Z,2019-10-24T23:59:59.8100000Z,7468.2,7503.68,7337.99,7412.41,32636.620786,402967
2019-10-23T00:00:00.0000000Z,2019-10-24T00:00:00.0000000Z,2019-10-23T00:00:00.1450000Z,2019-10-23T23:59:25.9630000Z,8020.06,8047.59,7300.0,7469.1,61417.416282,591806
2019-10-22T00:00:00.0000000Z,2019-10-23T00:00:00.0000000Z,2019-10-22T00:00:00.0320000Z,2019-10-22T23:59:59.7290000Z,8197.28,8297.99,8000.0,8020.0,34633.6432,384378
2019-10-21T00:00:00.0000000Z,2019-10-22T00:00:00.0000000Z,2019-10-21T00:00:00.4840000Z,2019-10-21T23:59:59.5220000Z,8223.35,8333.0,8142.03,8197.27,29966.809153,362636
2019-10-20T00:00:00.0000000Z,2019-10-21T00:00:00.0000000Z,2019-10-20T00:00:00.4510000Z,2019-10-20T23:59:59.8240000Z,7949.87,8297.0,7870.0,8223.35,34286.452654,396091
2019-10-19T00:00:00.0000000Z,2019-10-20T00:00:00.0000000Z,2019-10-19T00:00:00.3890000Z,2019-10-19T23:59:59.4550000Z,7946.89,8098.1,7866.92,7948.01,26623.387148,349628
2019-10-18T00:00:00.0000000Z,2019-10-19T00:00:00.0000000Z,2019-10-18T00:00:00.1980000Z,2019-10-18T23:59:58.4920000Z,8070.71,8115.0,7816.01,7947.01,31067.401616,397106
2019-10-17T00:00:00.0000000Z,2019-10-18T00:00:00.0000000Z,2019-10-17T00:00:00.5480000Z,2019-10-17T23:59:57.3650000Z,7995.02,8124.92,7929.03,8070.58,29559.556603,355546
2019-10-16T00:00:00.0000000Z,2019-10-17T00:00:00.0000000Z,2019-10-16T00:00:00.8960000Z,2019-10-16T23:59:59.3970000Z,8159.3,8181.16,7917.0,7991.74,34456.520088,417760
2019-10-15T00:00:00.0000000Z,2019-10-16T00:00:00.0000000Z,2019-10-15T00:00:00.1050000Z,2019-10-15T23:59:59.9150000Z,8346.86,8403.0,8090.0,8159.29,32402.68362,396811
2019-10-14T00:00:00.0000000Z,2019-10-15T00:00:00.0000000Z,2019-10-14T00:00:00.6480000Z,2019-10-14T23:59:59.6420000Z,8275.24,8388.85,8203.0,8348.2,29810.663253,345679
2019-10-13T00:00:00.0000000Z,2019-10-14T00:00:00.0000000Z,2019-10-13T00:00:00.1720000Z,2019-10-13T23:59:59.9970000Z,8301.98,8451.37,8160.0,8275.01,27840.739953,320051
2019-10-12T00:00:00.0000000Z,2019-10-13T00:00:00.0000000Z,2019-10-12T00:00:00.0480000Z,2019-10-12T23:59:59.8020000Z,8257.95,8400.0,8250.0,8300.09,21339.334098,280633
2019-10-11T00:00:00.0000000Z,2019-10-12T00:00:00.0000000Z,2019-10-11T00:00:00.0310000Z,2019-10-11T23:59:59.3300000Z,8557.82,8779.51,8212.38,8258.5,50355.506732,471463
2019-10-10T00:00:00.0000000Z,2019-10-11T00:00:00.0000000Z,2019-10-10T00:00:00.4370000Z,2019-10-10T23:59:59.1720000Z,8562.15,8644.0,8414.52,8558.03,38769.681505,403906
2019-10-09T00:00:00.0000000Z,2019-10-10T00:00:00.0000000Z,2019-10-09T00:00:00.0220000Z,2019-10-09T23:59:59.3020000Z,8170.79,8670.0,8115.0,8560.74,55012.319631,537494
2019-10-08T00:00:00.0000000Z,2019-10-09T00:00:00.0000000Z,2019-10-08T00:00:00.0260000Z,2019-10-08T23:59:59.9410000Z,8190.82,8325.0,8088.75,8168.39,33745.004988,380141
2019-10-07T00:00:00.0000000Z,2019-10-08T00:00:00.0000000Z,2019-10-07T00:00:00.8800000Z,2019-10-07T23:59:59.8260000Z,7855.3,8299.92,7762.0,8190.09,52155.255638,482096
2019-10-06T00:00:00.0000000Z,2019-10-07T00:00:00.0000000Z,2019-10-06T00:00:00.1960000Z,2019-10-06T23:59:58.8910000Z,8127.55,8153.87,7785.0,7854.25,34629.54882,325183
2019-10-05T00:00:00.0000000Z,2019-10-06T00:00:00.0000000Z,2019-10-05T00:00:00.0330000Z,2019-10-05T23:59:56.9270000Z,8137.09,8183.41,8012.98,8126.19,21907.615564,237769
2019-10-04T00:00:00.0000000Z,2019-10-05T00:00:00.0000000Z,2019-10-04T00:00:00.2990000Z,2019-10-04T23:59:59.8580000Z,8224.43,8232.41,8005.0,8137.13,26387.327923,257935
2019-10-03T00:00:00.0000000Z,2019-10-04T00:00:00.0000000Z,2019-10-03T00:00:00.0210000Z,2019-10-03T23:59:57.6960000Z,8360.0,8393.0,8060.0,8223.96,30488.284058,281307
2019-10-02T00:00:00.0000000Z,2019-10-03T00:00:00.0000000Z,2019-10-02T00:00:01.2000000Z,2019-10-02T23:59:59.2740000Z,8292.67,8373.91,8151.22,8359.94,26243.386644,261430
2019-10-01T00:00:00.0000000Z,2019-10-02T00:00:00.0000000Z,2019-10-01T00:00:00.0860000Z,2019-10-01T23:59:59.2280000Z,8289.97,8500.0,8173.05,8292.44,43479.519102,387709
2019-09-30T00:00:00.0000000Z,2019-10-01T00:00:00.0000000Z,2019-09-30T00:00:00.6320000Z,2019-09-30T23:59:59.7280000Z,8043.04,8337.26,7710.0,8289.34,55774.497972,454792
2019-09-29T00:00:00.0000000Z,2019-09-30T00:00:00.0000000Z,2019-09-29T00:00:00.6120000Z,2019-09-29T23:59:59.0820000Z,8199.38,8229.13,7890.0,8043.82,31520.295976,322182
2019-09-28T00:00:00.0000000Z,2019-09-29T00:00:00.0000000Z,2019-09-28T00:00:01.1170000Z,2019-09-28T23:59:59.9430000Z,8177.47,8315.0,8001.09,8198.81,34038.064004,315727
2019-09-27T00:00:00.0000000Z,2019-09-28T00:00:00.0000000Z,2019-09-27T00:00:01.8220000Z,2019-09-27T23:59:59.1030000Z,8063.49,8265.0,7852.15,8177.91,43882.219793,369508
2019-09-26T00:00:00.0000000Z,2019-09-27T00:00:00.0000000Z,2019-09-26T00:00:00.0900000Z,2019-09-26T23:59:59.9670000Z,8430.05,8465.99,7750.0,8063.73,67922.165349,521985
2019-09-25T00:00:00.0000000Z,2019-09-26T00:00:00.0000000Z,2019-09-25T00:00:00.0190000Z,2019-09-25T23:59:59.9700000Z,8497.55,8730.0,8215.64,8430.05,60782.539778,544786
2019-09-24T00:00:00.0000000Z,2019-09-25T00:00:00.0000000Z,2019-09-24T00:00:00.3250000Z,2019-09-24T23:59:59.9950000Z,9702.2,9794.99,7800.0,8493.14,93968.420328,748441
2019-09-23T00:00:00.0000000Z,2019-09-24T00:00:00.0000000Z,2019-09-23T00:00:00.5400000Z,2019-09-23T23:59:59.8880000Z,10028.05,10049.99,9615.77,9702.25,31937.232356,332817
2019-09-22T00:00:00.0000000Z,2019-09-23T00:00:00.0000000Z,2019-09-22T00:00:01.2080000Z,2019-09-22T23:59:58.6460000Z,9985.15,10089.0,9853.97,10028.87,22049.275256,253713
2019-09-21T00:00:00.0000000Z,2019-09-22T00:00:00.0000000Z,2019-09-21T00:00:00.4510000Z,2019-09-21T23:59:58.2160000Z,10167.92,10176.7,9900.0,9986.39,20544.175196,245439
2019-09-20T00:00:00.0000000Z,2019-09-21T00:00:00.0000000Z,2019-09-20T00:00:00.0710000Z,2019-09-20T23:59:59.9120000Z,10243.7,10281.0,10061.39,10168.59,25083.114991,266968
2019-09-19T00:00:00.0000000Z,2019-09-20T00:00:00.0000000Z,2019-09-19T00:00:01.2930000Z,2019-09-19T23:59:58.4400000Z,10156.41,10325.0,9653.0,10244.29,44826.282579,429727
2019-09-18T00:00:00.0000000Z,2019-09-19T00:00:00.0000000Z,2019-09-18T00:00:00.8700000Z,2019-09-18T23:59:59.3270000Z,10187.48,10258.02,10100.0,10156.99,24250.249303,299466
2019-09-17T00:00:00.0000000Z,2019-09-18T00:00:00.0000000Z,2019-09-17T00:00:01.1100000Z,2019-09-17T23:59:59.7610000Z,10249.68,10275.0,10128.01,10187.82,22900.959773,287314
2019-09-16T00:00:00.0000000Z,2019-09-17T00:00:00.0000000Z,2019-09-16T00:00:00.0260000Z,2019-09-16T23:59:59.5640000Z,10303.34,10355.0,10078.0,10251.31,28891.910811,273786
2019-09-15T00:00:00.0000000Z,2019-09-16T00:00:00.0000000Z,2019-09-15T00:00:00.4340000Z,2019-09-15T23:59:57.8780000Z,10332.81,10360.0,10252.15,10302.01,18034.319635,194595
2019-09-14T00:00:00.0000000Z,2019-09-15T00:00:00.0000000Z,2019-09-14T00:00:00.1690000Z,2019-09-14T23:59:59.6920000Z,10344.13,10419.99,10222.33,10335.02,23619.585552,253903
2019-09-13T00:00:00.0000000Z,2019-09-14T00:00:00.0000000Z,2019-09-13T00:00:00.0280000Z,2019-09-13T23:59:59.4300000Z,10415.01,10439.0,10153.0,10342.06,30242.063895,304490
2019-09-12T00:00:00.0000000Z,2019-09-13T00:00:00.0000000Z,2019-09-12T00:00:00.0040000Z,2019-09-12T23:59:59.9520000Z,10158.75,10448.81,10040.0,10415.01,34500.204897,317788
2019-09-11T00:00:00.0000000Z,2019-09-12T00:00:00.0000000Z,2019-09-11T00:00:01.5140000Z,2019-09-11T23:59:56.9410000Z,10098.19,10293.0,9880.0,10158.33,31953.824562,309120
2019-09-10T00:00:00.0000000Z,2019-09-11T00:00:00.0000000Z,2019-09-10T00:00:00.8600000Z,2019-09-10T23:59:59.7370000Z,10302.58,10384.99,9953.0,10098.15,28914.402703,286749
2019-09-09T00:00:00.0000000Z,2019-09-10T00:00:00.0000000Z,2019-09-09T00:00:00.0760000Z,2019-09-09T23:59:59.5970000Z,10381.24,10480.0,10068.5,10303.12,39835.727608,330459
2019-09-08T00:00:00.0000000Z,2019-09-09T00:00:00.0000000Z,2019-09-08T00:00:00.0360000Z,2019-09-08T23:59:59.5590000Z,10455.9,10592.5,10208.0,10381.18,23984.672018,237752
2019-09-07T00:00:00.0000000Z,2019-09-08T00:00:00.0000000Z,2019-09-07T00:00:00.5440000Z,2019-09-07T23:59:58.5560000Z,10298.71,10558.0,10288.57,10455.88,27637.877392,272011
2019-09-06T00:00:00.0000000Z,2019-09-07T00:00:00.0000000Z,2019-09-06T00:00:00.1320000Z,2019-09-06T23:59:59.4990000Z,10563.13,10905.87,10150.0,10298.73,58799.640959,455334
2019-09-05T00:00:00.0000000Z,2019-09-06T00:00:00.0000000Z,2019-09-05T00:00:00.0010000Z,2019-09-05T23:59:59.6750000Z,10565.92,10900.0,10450.0,10564.49,33970.911375,309844
2019-09-04T00:00:00.0000000Z,2019-09-05T00:00:00.0000000Z,2019-09-04T00:00:00.3540000Z,2019-09-04T23:59:59.9970000Z,10611.85,10799.0,10369.89,10567.02,43943.889026,383457
2019-09-03T00:00:00.0000000Z,2019-09-04T00:00:00.0000000Z,2019-09-03T00:00:00.0990000Z,2019-09-03T23:59:59.6660000Z,10340.0,10773.0,10272.0,10615.28,47995.409144,416056
2019-09-02T00:00:00.0000000Z,2019-09-03T00:00:00.0000000Z,2019-09-02T00:00:00.3980000Z,2019-09-02T23:59:59.9100000Z,9723.59,10450.0,9712.5,10340.0,44740.248093,354155
2019-09-01T00:00:00.0000000Z,2019-09-02T00:00:00.0000000Z,2019-09-01T00:00:02.0280000Z,2019-09-01T23:59:59.8380000Z,9588.74,9830.0,9520.0,9724.98,19545.404843,191324
2019-08-31T00:00:00.0000000Z,2019-09-01T00:00:00.0000000Z,2019-08-31T00:00:02.1700000Z,2019-08-31T23:59:58.8950000Z,9582.76,9684.51,9420.75,9587.47,17130.290074,199188
2019-08-30T00:00:00.0000000Z,2019-08-31T00:00:00.0000000Z,2019-08-30T00:00:01.4960000Z,2019-08-30T23:59:59.6650000Z,9499.01,9696.0,9350.41,9584.54,26834.318104,259270
2019-08-29T00:00:00.0000000Z,2019-08-30T00:00:00.0000000Z,2019-08-29T00:00:00.7380000Z,2019-08-29T23:59:59.6830000Z,9721.0,9724.0,9320.0,9498.44,35532.237895,343875
2019-08-28T00:00:00.0000000Z,2019-08-29T00:00:00.0000000Z,2019-08-28T00:00:00.6590000Z,2019-08-28T23:59:59.9390000Z,10185.69,10299.0,9601.01,9721.0,42040.266986,381098
2019-08-27T00:00:00.0000000Z,2019-08-28T00:00:00.0000000Z,2019-08-27T00:00:00.0810000Z,2019-08-27T23:59:59.3460000Z,10373.6,10391.08,10051.08,10185.05,28402.775383,292888
