Date,o
2011-08-22,"{'deposit': 0.042928204080704004, 'inhouse': 4.5454545454e-05, 'inter': 0, 'total': 0.043428204080704004, 'withdrawal': 0.00045454545454500005}"
2011-08-23,"{'deposit': 0.039421474152668, 'inhouse': 9.860500134e-06, 'inter': 0, 'total': 0.040421474152668, 'withdrawal': 0.000990139499865}"
2011-08-24,"{'deposit': 0.025698645200005, 'inhouse': 6.252154071000001e-06, 'inter': 0, 'total': 0.026198645200005, 'withdrawal': 0.0004937478459280001}"
2011-08-25,"{'deposit': 0.010992167994717, 'inhouse': 0, 'inter': 0, 'total': 0.010992167994717, 'withdrawal': 0}"
2011-08-26,"{'deposit': 0.022512764925874, 'inhouse': 9.344386589600001e-05, 'inter': 0, 'total': 0.023512764925874, 'withdrawal': 0.0009065561341030001}"
2011-08-27,"{'deposit': 0.010551837654169002, 'inhouse': 0, 'inter': 0, 'total': 0.010551837654169002, 'withdrawal': 0}"
2011-08-28,"{'deposit': 0.026119187833788002, 'inhouse': 0, 'inter': 0, 'total': 0.026119187833788002, 'withdrawal': 0}"
2011-08-29,"{'deposit': 0.030700821747051004, 'inhouse': 0, 'inter': 0, 'total': 0.030700821747051004, 'withdrawal': 0}"
2011-08-30,"{'deposit': 0.017157031876839, 'inhouse': 0, 'inter': 0, 'total': 0.017657031876839, 'withdrawal': 0.0005}"
2011-08-31,"{'deposit': 0.006777811701244, 'inhouse': 0, 'inter': 0, 'total': 0.006777811701244, 'withdrawal': 0}"
2011-09-01,"{'deposit': 0.004880510401154, 'inhouse': 8.3333333333e-05, 'inter': 0, 'total': 0.0053805104011540004, 'withdrawal': 0.000416666666666}"
2011-09-02,"{'deposit': 0.016104222378963, 'inhouse': 0, 'inter': 0, 'total': 0.016604222378963, 'withdrawal': 0.0005}"
2011-09-03,"{'deposit': 0.011241792243026, 'inhouse': 0, 'inter': 0, 'total': 0.011241792243026, 'withdrawal': 0}"
2011-09-04,"{'deposit': 0.025623284851637004, 'inhouse': 0, 'inter': 0, 'total': 0.026123284851637, 'withdrawal': 0.0005}"
2011-09-05,"{'deposit': 0.029823439058987003, 'inhouse': 4.1666666666e-05, 'inter': 0, 'total': 0.030323439058987003, 'withdrawal': 0.00045833333333300004}"
2011-09-06,"{'deposit': 0.010969380893952, 'inhouse': 0, 'inter': 0, 'total': 0.010969380893952, 'withdrawal': 0}"
2011-09-07,"{'deposit': 0.022526661892434, 'inhouse': 0, 'inter': 0, 'total': 0.022526661892434, 'withdrawal': 0}"
2011-09-08,"{'deposit': 0.006148559001729, 'inhouse': 0, 'inter': 0, 'total': 0.006148559001729, 'withdrawal': 0}"
2011-09-09,"{'deposit': 0.028301220083859, 'inhouse': 1.4578612206000001e-05, 'inter': 0, 'total': 0.058801220083859004, 'withdrawal': 0.030485421387793}"
2011-09-10,"{'deposit': 0.039676601798221, 'inhouse': 1.1992790424000001e-05, 'inter': 0, 'total': 0.052176601798221006, 'withdrawal': 0.012488007209575}"
2011-09-11,"{'deposit': 0.001116186677969, 'inhouse': 1.0118052130000002e-06, 'inter': 0, 'total': 0.007116186677969, 'withdrawal': 0.005998988194786}"
2011-09-12,"{'deposit': 0.015541909898287002, 'inhouse': 1.0581814406000001e-05, 'inter': 0, 'total': 0.017541909898287, 'withdrawal': 0.0019894181855930003}"
2011-09-13,"{'deposit': 0.015792703829768003, 'inhouse': 0.00022351821988700002, 'inter': 0, 'total': 0.018292703829768, 'withdrawal': 0.002276481780112}"
2011-09-14,"{'deposit': 0.002509588172736, 'inhouse': 0.0005, 'inter': 0, 'total': 0.003509588172736, 'withdrawal': 0.0005}"
2011-09-15,"{'deposit': 0.016412352885721, 'inhouse': 1.4130579080000001e-05, 'inter': 0, 'total': 0.019912352885721, 'withdrawal': 0.003485869420919}"
2011-09-16,"{'deposit': 0.000755275139422, 'inhouse': 4.4372186093000006e-05, 'inter': 0, 'total': 0.002255275139422, 'withdrawal': 0.001455627813906}"
2011-09-17,"{'deposit': 0.0024440418278040004, 'inhouse': 0, 'inter': 0, 'total': 0.003944041827804, 'withdrawal': 0.0015}"
2011-09-18,"{'deposit': 0.000334428361206, 'inhouse': 0, 'inter': 0, 'total': 0.000334428361206, 'withdrawal': 0}"
2011-09-19,"{'deposit': 0.001061700502743, 'inhouse': 0, 'inter': 0, 'total': 0.001561700502743, 'withdrawal': 0.0005}"
2011-09-20,"{'deposit': 0.008574156259467001, 'inhouse': 0.000130632911392, 'inter': 0, 'total': 0.009074156259467, 'withdrawal': 0.00036936708860700005}"
2011-09-21,"{'deposit': 0.005309342416066, 'inhouse': 0, 'inter': 0, 'total': 0.006809342416066001, 'withdrawal': 0.0015}"
2011-09-22,"{'deposit': 0.007601076643615001, 'inhouse': 0, 'inter': 0, 'total': 0.007601076643615001, 'withdrawal': 0}"
2011-09-23,"{'deposit': 0.033608546565247005, 'inhouse': 0, 'inter': 0, 'total': 0.033608546565247005, 'withdrawal': 0}"
2011-09-24,"{'deposit': 0.01552113481689, 'inhouse': 9.658246656e-06, 'inter': 0, 'total': 0.016021134816890003, 'withdrawal': 0.000490341753343}"
2011-09-25,"{'deposit': 0.011921414482624001, 'inhouse': 0, 'inter': 0, 'total': 0.012421414482624, 'withdrawal': 0.0005}"
2011-09-26,"{'deposit': 0.05333696059545601, 'inhouse': 0.00025293783208200004, 'inter': 0, 'total': 0.05433696059545601, 'withdrawal': 0.000747062167917}"
2011-09-27,"{'deposit': 0.010206451470626, 'inhouse': 1.6725877870000001e-06, 'inter': 0, 'total': 0.012206451470626, 'withdrawal': 0.001998327412212}"
2011-09-28,"{'deposit': 0.0034357876189250003, 'inhouse': 0, 'inter': 0, 'total': 0.0034357876189250003, 'withdrawal': 0}"
2011-09-29,"{'deposit': 0.018631173129322002, 'inhouse': 0, 'inter': 0, 'total': 0.019631173129322003, 'withdrawal': 0.001}"
2011-09-30,"{'deposit': 0.001442012292367, 'inhouse': 0, 'inter': 0, 'total': 0.0029420122923670003, 'withdrawal': 0.0015}"
2011-10-01,"{'deposit': 0.0012419913386180002, 'inhouse': 1.0893526494e-05, 'inter': 0, 'total': 0.0017419913386180002, 'withdrawal': 0.0004891064735050001}"
2011-10-02,"{'deposit': 0.011270825054799, 'inhouse': 0, 'inter': 0, 'total': 0.011770825054799, 'withdrawal': 0.0005}"
2011-10-03,"{'deposit': 0.021033554568621, 'inhouse': 0, 'inter': 0, 'total': 0.021033554568621, 'withdrawal': 0}"
2011-10-04,"{'deposit': 0.019753456841764, 'inhouse': 6.574028847e-06, 'inter': 0, 'total': 0.020253456841764002, 'withdrawal': 0.000493425971152}"
2011-10-05,"{'deposit': 0.009492329348679001, 'inhouse': 1.5132509574e-05, 'inter': 0, 'total': 0.01099232934868, 'withdrawal': 0.001484867490425}"
2011-10-06,"{'deposit': 0.022963421855076, 'inhouse': 9.61389483e-07, 'inter': 0, 'total': 0.037463421855076, 'withdrawal': 0.014499038610516001}"
2011-10-07,"{'deposit': 0.05051554598142, 'inhouse': 0.0005983240200800001, 'inter': 0, 'total': 0.054515545981420006, 'withdrawal': 0.0034016759799190004}"
2011-10-08,"{'deposit': 0.051366374746623006, 'inhouse': 0.00033441690528500004, 'inter': 0, 'total': 0.055366374746623, 'withdrawal': 0.003665583094714}"
2011-10-09,"{'deposit': 0.020972978528724002, 'inhouse': 1.2652954408e-05, 'inter': 0, 'total': 0.025972978528724003, 'withdrawal': 0.004987347045591}"
2011-10-10,"{'deposit': 0.04178480988236501, 'inhouse': 0.00031066201618600004, 'inter': 0, 'total': 0.047284809882365005, 'withdrawal': 0.005189337983813}"
2011-10-11,"{'deposit': 0.029872507212468, 'inhouse': 0.000165668734651, 'inter': 0, 'total': 0.034872507212468005, 'withdrawal': 0.004834331265348}"
2011-10-12,"{'deposit': 0.011776236034250001, 'inhouse': 1.8376427730000002e-06, 'inter': 0, 'total': 0.01527623603425, 'withdrawal': 0.003498162357226}"
2011-10-13,"{'deposit': 0.030599530983568, 'inhouse': 2.0789573766000003e-05, 'inter': 0, 'total': 0.036599530983568, 'withdrawal': 0.005979210426233001}"
2011-10-14,"{'deposit': 0.049062849071714, 'inhouse': 0.000379617857971, 'inter': 0, 'total': 0.053562849071714005, 'withdrawal': 0.004120382142028}"
2011-10-15,"{'deposit': 0.014004310410953002, 'inhouse': 1.0851635482000001e-05, 'inter': 0, 'total': 0.018004310410953, 'withdrawal': 0.0039891483645170004}"
2011-10-16,"{'deposit': 0.015200937197365, 'inhouse': 4.368160156000001e-06, 'inter': 0, 'total': 0.016200937197365, 'withdrawal': 0.0009956318398430001}"
2011-10-17,"{'deposit': 0.03912086751317, 'inhouse': 6.800390448e-05, 'inter': 0, 'total': 0.042120867513170006, 'withdrawal': 0.0029319960955190003}"
2011-10-18,"{'deposit': 0.0031843514139810003, 'inhouse': 6.133718602000001e-05, 'inter': 0, 'total': 0.007684351413981, 'withdrawal': 0.004438662813979}"
2011-10-19,"{'deposit': 0.011963434407547002, 'inhouse': 2.152341949e-06, 'inter': 0, 'total': 0.014963434407547, 'withdrawal': 0.0029978476580500004}"
2011-10-20,"{'deposit': 0.01145449407312, 'inhouse': 0.00048453577792100005, 'inter': 0, 'total': 0.01545449407312, 'withdrawal': 0.0035154642220780003}"
2011-10-21,"{'deposit': 0.035398620183484004, 'inhouse': 4.9944412186e-05, 'inter': 0, 'total': 0.037898620183484, 'withdrawal': 0.002450055587813}"
2011-10-22,"{'deposit': 0.0025737381002610004, 'inhouse': 1.4540261630000001e-06, 'inter': 0, 'total': 0.005573738100261001, 'withdrawal': 0.002998545973836}"
2011-10-23,"{'deposit': 0.004133551419550001, 'inhouse': 3.7475378179e-05, 'inter': 0, 'total': 0.00563355141955, 'withdrawal': 0.0014625246218200002}"
2011-10-24,"{'deposit': 0.016900716293864002, 'inhouse': 3.3676346290000003e-06, 'inter': 0, 'total': 0.017900716293864003, 'withdrawal': 0.00099663236537}"
2011-10-25,"{'deposit': 0.0045297847476150005, 'inhouse': 0.0007106564101920001, 'inter': 0, 'total': 0.006529784747615001, 'withdrawal': 0.0012893435898070002}"
2011-10-26,"{'deposit': 0.020973419917961002, 'inhouse': 0, 'inter': 0, 'total': 0.021973419917961003, 'withdrawal': 0.001}"
2011-10-27,"{'deposit': 0.007641536675851001, 'inhouse': 7.310565635000001e-05, 'inter': 0, 'total': 0.008141536675851001, 'withdrawal': 0.000426894343649}"
2011-10-28,"{'deposit': 0.023761251658639, 'inhouse': 0.00019813314333200002, 'inter': 0, 'total': 0.027261251658639, 'withdrawal': 0.0033018668566670004}"
2011-10-29,"{'deposit': 0.024359004027956002, 'inhouse': 0.00041568418482800006, 'inter': 0, 'total': 0.026359004027956, 'withdrawal': 0.0015843158151710001}"
2011-10-30,"{'deposit': 0.0017539744776870001, 'inhouse': 4.262162093e-06, 'inter': 0, 'total': 0.0037539744776870004, 'withdrawal': 0.0019957378379060003}"
2011-10-31,"{'deposit': 0.042067782840154, 'inhouse': 0.00022557578366500002, 'inter': 0, 'total': 0.047067782840154004, 'withdrawal': 0.004774424216334}"
2011-11-01,"{'deposit': 0.023171350379079, 'inhouse': 1.428680238e-06, 'inter': 0, 'total': 0.025171350379079003, 'withdrawal': 0.001998571319761}"
2011-11-02,"{'deposit': 0.016881955780548002, 'inhouse': 7.6330944956e-05, 'inter': 0, 'total': 0.019381955780548, 'withdrawal': 0.0024236690550430004}"
2011-11-03,"{'deposit': 0.064111706288366, 'inhouse': 4.3539970156e-05, 'inter': 0, 'total': 0.066111706288366, 'withdrawal': 0.001956460029843}"
2011-11-04,"{'deposit': 0.004683153772734001, 'inhouse': 1.0164099934e-05, 'inter': 0, 'total': 0.005183153772734, 'withdrawal': 0.0004898359000650001}"
2011-11-05,"{'deposit': 0.021373923652767003, 'inhouse': 2.2719558542e-05, 'inter': 0, 'total': 0.022873923652767, 'withdrawal': 0.0014772804414570002}"
2011-11-06,"{'deposit': 0.015157246111597002, 'inhouse': 0.000504344652736, 'inter': 0, 'total': 0.016657246111597003, 'withdrawal': 0.000995655347263}"
2011-11-07,"{'deposit': 0.024778315847069, 'inhouse': 7.2412633211e-05, 'inter': 0, 'total': 0.027278315847069003, 'withdrawal': 0.0024275873667880003}"
2011-11-08,"{'deposit': 0.007943675142633, 'inhouse': 0, 'inter': 0, 'total': 0.008443675142633, 'withdrawal': 0.0005}"
2011-11-09,"{'deposit': 0.008197514429629, 'inhouse': 1.3048886218e-05, 'inter': 0, 'total': 0.010197514429629, 'withdrawal': 0.001986951113781}"
2011-11-10,"{'deposit': 0.012390707692039002, 'inhouse': 6.569000578e-05, 'inter': 0, 'total': 0.014890707692039, 'withdrawal': 0.002434309994219}"
2011-11-11,"{'deposit': 0.010537131012046001, 'inhouse': 0.00011506159014500001, 'inter': 0, 'total': 0.011537131012046, 'withdrawal': 0.0008849384098540001}"
2011-11-12,"{'deposit': 0.037321777085323006, 'inhouse': 0, 'inter': 0, 'total': 0.037321777085323006, 'withdrawal': 0}"
2011-11-13,"{'deposit': 0.0016810310822790002, 'inhouse': 0, 'inter': 0, 'total': 0.0016810310822790002, 'withdrawal': 0}"
2011-11-14,"{'deposit': 0.020539048054085, 'inhouse': 2.4971530120000003e-05, 'inter': 0, 'total': 0.022039048054085002, 'withdrawal': 0.001475028469879}"
2011-11-15,"{'deposit': 0.12143095100716601, 'inhouse': 0.000247608532911, 'inter': 0, 'total': 0.12293095100716601, 'withdrawal': 0.001252391467088}"
2011-11-16,"{'deposit': 0.015181239624303, 'inhouse': 2.6254895386000003e-05, 'inter': 0, 'total': 0.017181239624303003, 'withdrawal': 0.001973745104613}"
2011-11-17,"{'deposit': 0.009915342644508001, 'inhouse': 0.000452845853911, 'inter': 0, 'total': 0.012915342644508, 'withdrawal': 0.002547154146088}"
2011-11-18,"{'deposit': 0.021753652445971, 'inhouse': 8.832009838500001e-05, 'inter': 0, 'total': 0.038253652445971, 'withdrawal': 0.016411679901614}"
2011-11-19,"{'deposit': 0.0070105285825850005, 'inhouse': 0.000201237623762, 'inter': 0, 'total': 0.007510528582585001, 'withdrawal': 0.00029876237623700005}"
2011-11-20,"{'deposit': 0.010595738825486001, 'inhouse': 1.2818955042e-05, 'inter': 0, 'total': 0.011095738825486002, 'withdrawal': 0.00048718104495700003}"
2011-11-21,"{'deposit': 0.0037874838814210003, 'inhouse': 4.1906765202000005e-05, 'inter': 0, 'total': 0.009787483881421, 'withdrawal': 0.005958093234797001}"
2011-11-22,"{'deposit': 0.432089640400853, 'inhouse': 4.304667339000001e-06, 'inter': 0, 'total': 0.436589640400853, 'withdrawal': 0.00449569533266}"
2011-11-23,"{'deposit': 0.0016518125187360002, 'inhouse': 3.4283110960000003e-06, 'inter': 0, 'total': 0.004151812518736001, 'withdrawal': 0.002496571688903}"
2011-11-24,"{'deposit': 0.002818513599001, 'inhouse': 4.2280234635e-05, 'inter': 0, 'total': 0.007818513599001, 'withdrawal': 0.004957719765364001}"
2011-11-25,"{'deposit': 0.032367090040255, 'inhouse': 2.850457458e-06, 'inter': 0, 'total': 0.035867090040255005, 'withdrawal': 0.003497149542541}"
2011-11-26,"{'deposit': 0.004224668885637, 'inhouse': 0.000123538019633, 'inter': 0, 'total': 0.009224668885637001, 'withdrawal': 0.0048764619803660005}"
2011-11-27,"{'deposit': 0.001282976123929, 'inhouse': 2.5875930442000003e-05, 'inter': 0, 'total': 0.004282976123929001, 'withdrawal': 0.002974124069557}"
2011-11-28,"{'deposit': 0.0020072334847310003, 'inhouse': 0.000238179160009, 'inter': 0, 'total': 0.007007233484731001, 'withdrawal': 0.00476182083999}"
2011-11-29,"{'deposit': 0.020013251047866002, 'inhouse': 0.00027056559302800003, 'inter': 0, 'total': 0.027013251047866, 'withdrawal': 0.006729434406971001}"
2011-11-30,"{'deposit': 0.11242388308871201, 'inhouse': 8.983786688500001e-05, 'inter': 0, 'total': 0.118423883088712, 'withdrawal': 0.005910162133114001}"
2011-12-01,"{'deposit': 0.0036200104627040004, 'inhouse': 7.742578611800001e-05, 'inter': 0, 'total': 0.012620010462704001, 'withdrawal': 0.008922574213881}"
2011-12-02,"{'deposit': 0.005908224699773, 'inhouse': 8.755052725600001e-05, 'inter': 0, 'total': 0.012408224699774002, 'withdrawal': 0.006412449472743001}"
2011-12-03,"{'deposit': 0.004982963777507001, 'inhouse': 0.001005343880929, 'inter': 0, 'total': 0.009482963777507, 'withdrawal': 0.0034946561190700005}"
2011-12-04,"{'deposit': 0.019690259784185, 'inhouse': 0.001298435210148, 'inter': 0, 'total': 0.027190259784185003, 'withdrawal': 0.006201564789851}"
2011-12-05,"{'deposit': 0.013736328549475001, 'inhouse': 0.000413553907489, 'inter': 0, 'total': 0.018236328549475, 'withdrawal': 0.00408644609251}"
2011-12-06,"{'deposit': 0.006429322264414001, 'inhouse': 4.042538229e-05, 'inter': 0, 'total': 0.013929322264414, 'withdrawal': 0.007459574617709}"
2011-12-07,"{'deposit': 0.057648064002304, 'inhouse': 6.303728823100001e-05, 'inter': 0, 'total': 0.061148064002304006, 'withdrawal': 0.0034369627117680004}"
2011-12-08,"{'deposit': 0.005398805041464, 'inhouse': 3.6576459265e-05, 'inter': 0, 'total': 0.014898805041464002, 'withdrawal': 0.009463423540734001}"
2011-12-09,"{'deposit': 0.013446611004371, 'inhouse': 0.00032166013056500003, 'inter': 0, 'total': 0.018446611004371002, 'withdrawal': 0.004678339869434001}"
2011-12-10,"{'deposit': 0.010378149137905001, 'inhouse': 8.3037938304e-05, 'inter': 0, 'total': 0.014878149137905002, 'withdrawal': 0.004416962061695001}"
2011-12-11,"{'deposit': 0.026600120508727003, 'inhouse': 6.431249868e-06, 'inter': 0, 'total': 0.030600120508727003, 'withdrawal': 0.003993568750131}"
2011-12-12,"{'deposit': 0.55629555276919, 'inhouse': 0.000638888027128, 'inter': 0, 'total': 0.56129555276919, 'withdrawal': 0.004361111972871001}"
2011-12-13,"{'deposit': 0.011431953416951001, 'inhouse': 0.00035717144937, 'inter': 0, 'total': 0.016931953416951, 'withdrawal': 0.005142828550629}"
2011-12-14,"{'deposit': 0.013326870318916, 'inhouse': 4.6186582125000006e-05, 'inter': 0, 'total': 0.018326870318916, 'withdrawal': 0.004953813417874001}"
2011-12-15,"{'deposit': 0.010065789977974, 'inhouse': 8.957127321600001e-05, 'inter': 0, 'total': 0.014065789977974, 'withdrawal': 0.003910428726783001}"
2011-12-16,"{'deposit': 0.016913884280351, 'inhouse': 7.397898707100001e-05, 'inter': 0, 'total': 0.019913884280351003, 'withdrawal': 0.0029260210129280003}"
2011-12-17,"{'deposit': 0.007253924306655, 'inhouse': 0.0011397278215840002, 'inter': 0, 'total': 0.012253924306655001, 'withdrawal': 0.0038602721784150003}"
2011-12-18,"{'deposit': 0.04111197919173, 'inhouse': 9.5935255207e-05, 'inter': 0, 'total': 0.04261197919173, 'withdrawal': 0.0014040647447920002}"
2011-12-19,"{'deposit': 0.017295667820195003, 'inhouse': 0.000116445812281, 'inter': 0, 'total': 0.024295667820195002, 'withdrawal': 0.006883554187718001}"
2011-12-20,"{'deposit': 0.026744068057956, 'inhouse': 0.00039331875984500005, 'inter': 0, 'total': 0.036744068057956006, 'withdrawal': 0.009606681240154001}"
2011-12-21,"{'deposit': 0.10271317880386, 'inhouse': 0.00012347325267, 'inter': 0, 'total': 0.10771317880386, 'withdrawal': 0.004876526747329001}"
2011-12-22,"{'deposit': 0.005494720856347, 'inhouse': 6.9014392113e-05, 'inter': 0, 'total': 0.010994720856347001, 'withdrawal': 0.005430985607886}"
2011-12-23,"{'deposit': 0.003259583895082, 'inhouse': 0.000133529080931, 'inter': 0, 'total': 0.007259583895082001, 'withdrawal': 0.0038664709190680004}"
2011-12-24,"{'deposit': 0.009012726007399, 'inhouse': 7.248326406000001e-06, 'inter': 0, 'total': 0.012012726007399001, 'withdrawal': 0.002992751673593}"
2011-12-25,"{'deposit': 0.059598133043123, 'inhouse': 3.1376105040000002e-06, 'inter': 0, 'total': 0.061098133043123004, 'withdrawal': 0.0014968623894950001}"
2011-12-26,"{'deposit': 0.049350358756094004, 'inhouse': 0.000660470938987, 'inter': 0, 'total': 0.050350358756094005, 'withdrawal': 0.000339529061012}"
2011-12-27,"{'deposit': 0.013444672837053001, 'inhouse': 0.00010988633063500001, 'inter': 0, 'total': 0.016444672837053, 'withdrawal': 0.002890113669364}"
2011-12-28,"{'deposit': 0.11840091286453601, 'inhouse': 6.206871779000001e-06, 'inter': 0, 'total': 0.11990091286453601, 'withdrawal': 0.0014937931282200001}"
2011-12-29,"{'deposit': 0.006919130403094001, 'inhouse': 0.00011607190138200001, 'inter': 0, 'total': 0.017419130403094, 'withdrawal': 0.010383928098617}"
2011-12-30,"{'deposit': 0.013800555499524001, 'inhouse': 1.0250816877000001e-05, 'inter': 0, 'total': 0.017800555499524, 'withdrawal': 0.003989749183122}"
2011-12-31,"{'deposit': 0.019017448993250002, 'inhouse': 0.00027539197358000003, 'inter': 0, 'total': 0.028017448993250003, 'withdrawal': 0.008724608026419}"
2012-01-01,"{'deposit': 0.12757583563100802, 'inhouse': 0.0010082391305870002, 'inter': 0, 'total': 0.137075835631008, 'withdrawal': 0.008491760869412}"
2012-01-02,"{'deposit': 0.5078661686276781, 'inhouse': 0.0005557316543760001, 'inter': 0, 'total': 0.514366168627678, 'withdrawal': 0.005944268345623001}"
2012-01-03,"{'deposit': 0.054314654022844, 'inhouse': 0.000651199560648, 'inter': 0, 'total': 0.06031465402284401, 'withdrawal': 0.005348800439351001}"
2012-01-04,"{'deposit': 0.026188344872027, 'inhouse': 0.000405849620413, 'inter': 0, 'total': 0.031688344872027, 'withdrawal': 0.005094150379586}"
2012-01-05,"{'deposit': 0.033953149819761004, 'inhouse': 0.00022388316798400003, 'inter': 0, 'total': 0.045953149819761, 'withdrawal': 0.011776116832015002}"
2012-01-06,"{'deposit': 0.043493863097337, 'inhouse': 0.0007658750617380001, 'inter': 0, 'total': 0.053493863097337, 'withdrawal': 0.009234124938261}"
2012-01-07,"{'deposit': 0.12328733650750401, 'inhouse': 0.00037727793511000004, 'inter': 0, 'total': 0.128787336507504, 'withdrawal': 0.005122722064889}"
2012-01-08,"{'deposit': 0.048583160740951, 'inhouse': 0.00027408813552900005, 'inter': 0, 'total': 0.051083160740951004, 'withdrawal': 0.00222591186447}"
2012-01-09,"{'deposit': 0.05446946615545, 'inhouse': 0.00048316347567300006, 'inter': 0, 'total': 0.06346946615545, 'withdrawal': 0.008516836524326001}"
2012-01-10,"{'deposit': 0.048093010343881006, 'inhouse': 0.00028616142412900004, 'inter': 0, 'total': 0.059593010343881, 'withdrawal': 0.011213838575870001}"
2012-01-11,"{'deposit': 0.13378523649009902, 'inhouse': 0.000525580021503, 'inter': 0, 'total': 0.143785236490099, 'withdrawal': 0.009474419978496}"
2012-01-12,"{'deposit': 0.152899535859833, 'inhouse': 0.0005670413202090001, 'inter': 0, 'total': 0.15989953585983302, 'withdrawal': 0.00643295867979}"
2012-01-13,"{'deposit': 0.153532720569302, 'inhouse': 0.000345382419677, 'inter': 0, 'total': 0.160032720569302, 'withdrawal': 0.006154617580322001}"
2012-01-14,"{'deposit': 0.11614758811185201, 'inhouse': 0.00016749980164900002, 'inter': 0, 'total': 0.12064758811185201, 'withdrawal': 0.00433250019835}"
2012-01-15,"{'deposit': 0.134396782506776, 'inhouse': 0.0006164938307990001, 'inter': 0, 'total': 0.142896782506776, 'withdrawal': 0.007883506169200001}"
2012-01-16,"{'deposit': 0.09807405608632801, 'inhouse': 0.00024318854226, 'inter': 0, 'total': 0.10757405608632901, 'withdrawal': 0.009256811457739001}"
2012-01-17,"{'deposit': 0.11156886381033401, 'inhouse': 0.00016062326947700002, 'inter': 0, 'total': 0.119568863810334, 'withdrawal': 0.007839376730522}"
2012-01-18,"{'deposit': 0.20343655495046903, 'inhouse': 0.000314307464807, 'inter': 0, 'total': 0.211436554950469, 'withdrawal': 0.007685692535192001}"
2012-01-19,"{'deposit': 0.133074474940756, 'inhouse': 0.000598463647159, 'inter': 0, 'total': 0.142574474940756, 'withdrawal': 0.00890153635284}"
2012-01-20,"{'deposit': 0.13785387599433702, 'inhouse': 0.00024015956514900002, 'inter': 0, 'total': 0.14585387599433702, 'withdrawal': 0.00775984043485}"
2012-01-21,"{'deposit': 0.060311561099651, 'inhouse': 0.00041060744865600005, 'inter': 0, 'total': 0.065811561099651, 'withdrawal': 0.005089392551343001}"
2012-01-22,"{'deposit': 0.036857997079823006, 'inhouse': 0.00020455963333300002, 'inter': 0, 'total': 0.040357997079823, 'withdrawal': 0.0032954403666660003}"
2012-01-23,"{'deposit': 0.104549345063598, 'inhouse': 8.7154584777e-05, 'inter': 0, 'total': 0.11254934506359801, 'withdrawal': 0.007912845415222}"
2012-01-24,"{'deposit': 3.26883976560523, 'inhouse': 0.00037337597315300003, 'inter': 0, 'total': 3.27383976560523, 'withdrawal': 0.0046266240268460004}"
2012-01-25,"{'deposit': 0.738212949726547, 'inhouse': 0.0007783713733360001, 'inter': 0, 'total': 0.7462129497265471, 'withdrawal': 0.007221628626663001}"
2012-01-26,"{'deposit': 0.19442715117871, 'inhouse': 0.00033049178850200005, 'inter': 0, 'total': 0.20492715117871, 'withdrawal': 0.010169508211497001}"
2012-01-27,"{'deposit': 0.020864144629109002, 'inhouse': 0.0007012209403620001, 'inter': 0, 'total': 0.030864144629109004, 'withdrawal': 0.009298779059637}"
2012-01-28,"{'deposit': 0.017781684922826002, 'inhouse': 0.00033852804766, 'inter': 0, 'total': 0.025281684922826002, 'withdrawal': 0.007161471952339}"
2012-01-29,"{'deposit': 0.050690759846986004, 'inhouse': 0.00044775357504600003, 'inter': 0, 'total': 0.06219075984698601, 'withdrawal': 0.011052246424953002}"
2012-01-30,"{'deposit': 0.111958477980113, 'inhouse': 0.00037616171158600005, 'inter': 0, 'total': 0.12095847798011301, 'withdrawal': 0.008623838288413}"
2012-01-31,"{'deposit': 0.030872422376139002, 'inhouse': 0.000491713050133, 'inter': 0, 'total': 0.042372422376139, 'withdrawal': 0.011008286949867}"
2012-02-01,"{'deposit': 0.10638261518940301, 'inhouse': 7.6890416162e-05, 'inter': 0, 'total': 0.11438261518940301, 'withdrawal': 0.007923109583837}"
2012-02-02,"{'deposit': 0.055430519563383004, 'inhouse': 0.00092994219605, 'inter': 0, 'total': 0.07393051956338301, 'withdrawal': 0.017570057803949}"
2012-02-03,"{'deposit': 0.031753368273266004, 'inhouse': 0.00022307992733000003, 'inter': 0, 'total': 0.041753368273266006, 'withdrawal': 0.009776920072669}"
2012-02-04,"{'deposit': 0.063992493923354, 'inhouse': 0.00025568922171, 'inter': 0, 'total': 0.07449249392335401, 'withdrawal': 0.010244310778289}"
2012-02-05,"{'deposit': 0.013615465199265, 'inhouse': 0.000225344255733, 'inter': 0, 'total': 0.021615465199265, 'withdrawal': 0.0077746557442660005}"
2012-02-06,"{'deposit': 0.019406565407817003, 'inhouse': 0.0004996619626690001, 'inter': 0, 'total': 0.026906565407817003, 'withdrawal': 0.00700033803733}"
2012-02-07,"{'deposit': 0.055697100120036, 'inhouse': 0.00045430277371400006, 'inter': 0, 'total': 0.065697100120036, 'withdrawal': 0.009545697226285}"
2012-02-08,"{'deposit': 0.040637620727966006, 'inhouse': 0.000122160675729, 'inter': 0, 'total': 0.052137620727966, 'withdrawal': 0.01137783932427}"
2012-02-09,"{'deposit': 0.132095973541548, 'inhouse': 5.1706788536e-05, 'inter': 0, 'total': 0.14409597354154802, 'withdrawal': 0.011948293211463}"
2012-02-10,"{'deposit': 0.039418698720081004, 'inhouse': 0.0010544985732510001, 'inter': 0, 'total': 0.051418698720081, 'withdrawal': 0.010945501426748001}"
